date,day_of_week,is_weekend,kitchen_id,meal_type,category,unit,weather,is_festival,festival_name,promotion_flag,homepage_featured,discount_pct,unit_price,planned_production_qty,actual_consumption_qty,spoilage_qty,surplus_qty,lag_1d_consumption,lag_7d_avg_consumption,lag_14d_avg_consumption,historical_wastage_pct
2025-11-11,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,1,0,0,45,178.72,155.3,8.59,14.83,113.6,121.1842857142857,125.39214285714286,0.036251986624817
2025-11-12,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,1,0,0,45,177.04,155.07,4.79,17.18,155.3,124.73285714285714,125.84285714285714,0.039334771256669315
2025-11-13,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,128.76,112.23,3.42,13.11,155.07,129.74857142857144,125.60642857142857,0.0408475453371927
2025-11-14,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,15,45,144.29,116.28,5.8,22.22,112.23,129.01857142857142,123.18071428571429,0.040092083060312075
2025-11-15,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,5,45,124.72,109.2,1.45,14.07,116.28,132.01857142857142,123.92642857142857,0.04138400087609584
2025-11-16,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,1,0,15,45,169.95,136.8,8.29,24.85,109.2,127.73714285714286,123.03,0.04069274625236585
2025-11-17,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,1,0,45,162.63,143.35,3.89,15.4,136.8,128.3542857142857,125.125,0.041358641358641354
2025-11-18,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,15,45,152.06,135.01,4.82,12.24,143.35,132.6042857142857,126.89428571428572,0.039442280413392476
2025-11-19,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,10,45,151.8,127.51,1.69,22.6,135.01,129.7057142857143,127.2192857142857,0.039987198706395596
2025-11-20,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,137.72,120.65,6.79,10.28,127.51,125.76857142857145,127.75857142857144,0.039287271751406116
2025-11-21,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,1,0,0,45,143.53,124.65,2.56,16.31,120.65,126.97142857142858,127.99499999999999,0.03899705903690434
2025-11-22,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,112.68,98.39,4.4,9.9,124.65,128.16714285714286,130.09285714285713,0.037934442431230446
2025-11-23,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,117.71,95.37,1.81,20.53,98.39,126.62285714285714,127.18000000000002,0.03738233774402983
2025-11-24,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,10,45,160.0,133.79,1.82,24.39,95.37,120.7042857142857,124.52928571428572,0.03681864851067735
2025-11-25,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,15,45,158.75,126.97,2.17,29.61,133.79,119.33857142857141,125.97142857142856,0.03408936266727149
2025-11-26,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,151.11,122.35,6.7,22.06,126.97,118.18999999999998,123.94785714285715,0.030946192811493314
2025-11-27,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,1,0,5,45,184.28,149.58,6.15,28.55,122.35,117.45285714285714,121.6107142857143,0.032662770550057264
2025-11-28,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,15,45,125.22,104.24,4.25,16.73,149.58,121.58571428571429,124.27857142857144,0.033530662681763315
2025-11-29,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,1,0,45,133.08,114.02,3.07,15.99,104.24,118.67,123.41857142857144,0.03286724618892734
2025-11-30,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,114.31,96.66,4.85,12.79,114.02,120.90285714285714,123.76285714285714,0.033710783295242054
2025-12-01,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,138.53,116.6,6.44,15.48,96.66,121.08714285714287,120.89571428571428,0.03247781440911293
2025-12-02,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,143.85,114.47,5.42,23.96,116.6,118.63142857142857,118.985,0.03453016286566734
2025-12-03,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,133.52,105.67,4.02,23.83,114.47,116.8457142857143,117.51785714285714,0.03532593830724814
2025-12-04,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,15,45,152.5,130.77,6.04,15.69,105.67,114.46285714285715,115.95785714285714,0.03723643441890835
2025-12-05,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,1,10,45,151.38,124.2,5.34,21.85,130.77,111.77571428571427,116.6807142857143,0.03654661989678793
2025-12-06,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,5,45,123.69,98.8,6.16,18.73,124.2,114.62714285714286,116.64857142857143,0.038258995272736185
2025-12-07,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,117.73,94.77,1.45,21.51,98.8,112.45285714285714,116.67785714285712,0.039326840078604715
2025-12-08,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,1,0,0,45,150.74,130.19,7.22,13.32,94.77,112.18285714285715,116.635,0.03912082259062154
2025-12-09,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,10,45,164.04,138.01,2.67,23.36,130.19,114.1242857142857,116.37785714285714,0.0425215891584678
2025-12-10,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,128.63,113.18,3.3,12.14,138.01,117.48714285714284,117.16642857142857,0.042540220565374036
2025-12-11,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,15,45,154.52,133.34,5.24,15.94,113.18,118.55999999999999,116.51142857142858,0.0406949655459918
2025-12-12,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,131.45,103.52,4.82,23.1,133.34,118.92714285714285,115.35142857142856,0.040540707898843294
2025-12-13,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,125.28,102.41,6.05,16.82,103.52,115.97285714285714,115.29999999999998,0.04091190682691116
2025-12-14,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,15,45,153.32,123.57,6.81,22.94,102.41,116.48857142857142,114.47071428571428,0.04306778402461017
2025-12-15,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,143.08,127.06,1.79,14.23,123.57,120.60285714285715,116.39285714285712,0.043559374041116906
2025-12-16,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,142.19,117.96,4.89,19.35,127.06,120.15571428571427,117.14,0.04044610844166931
2025-12-17,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,127.42,103.39,5.92,18.12,117.96,117.29142857142857,117.3892857142857,0.04003772551644407
2025-12-18,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,135.08,117.42,4.93,12.74,103.39,115.89285714285714,117.22642857142857,0.04125105869593035
2025-12-19,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,136.87,111.64,5.67,19.56,117.42,113.61857142857141,116.27285714285715,0.04090747134204027
2025-12-20,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,5,45,128.13,112.06,5.94,10.13,111.64,114.77857142857142,115.37571428571428,0.0414298626846452
2025-12-21,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,91.05,80.35,4.38,6.33,112.06,116.15714285714286,116.32285714285715,0.040957433743521725
2025-12-22,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,15,45,155.04,137.6,6.73,10.72,80.35,109.98285714285714,115.29285714285713,0.0431385911653553
2025-12-23,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,1,1,0,45,203.45,167.86,4.48,31.11,137.6,111.48857142857143,115.82214285714285,0.04263926833630382
2025-12-24,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,137.14,118.34,4.62,14.17,167.86,118.61714285714285,117.95428571428572,0.04296458676484837
2025-12-25,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,1,Christmas,0,0,0,45,221.09,183.86,3.13,34.1,118.34,120.75285714285714,118.32285714285715,0.0436276048583778
2025-12-26,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,107.39,92.86,5.07,9.47,183.86,130.24428571428572,121.93142857142858,0.04110038429093636
2025-12-27,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,118.14,96.82,5.41,15.9,92.86,127.56142857142858,121.17,0.041506030488451875
2025-12-28,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,10,45,126.26,110.61,4.44,11.21,96.82,125.38428571428572,120.77071428571428,0.04126473423665861
2025-12-29,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,168.83,134.17,2.15,32.51,110.61,129.70714285714286,119.84500000000001,0.04017093507685522
2025-12-30,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,132.2,106.32,2.51,23.36,134.17,129.21714285714287,120.35285714285713,0.0402150818426769
2025-12-31,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,15,45,165.08,131.19,2.47,31.42,106.32,120.42571428571429,119.52142857142859,0.0390724914838941
2026-01-01,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,15,45,142.26,125.4,5.87,10.99,131.19,122.26142857142858,121.50714285714285,0.03640585503497737
2026-01-02,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,122.29,98.27,3.54,20.47,125.4,113.91,122.07714285714285,0.03678587310131767
2026-01-03,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,1,0,0,45,139.08,122.41,3.87,12.8,98.27,114.68285714285715,121.12214285714286,0.03581980409386039
2026-01-04,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,115.96,98.35,4.44,13.17,122.41,118.33857142857141,121.86142857142859,0.03438917740290493
2026-01-05,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,147.61,118.01,1.62,27.98,98.35,116.58714285714287,123.14714285714285,0.03406493973527604
2026-01-06,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,1,0,10,45,169.01,145.21,8.4,15.4,118.01,114.27857142857142,121.74785714285714,0.031458459227795145
2026-01-07,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,10,45,174.55,141.49,8.6,24.47,145.21,119.83428571428571,120.13,0.03421293598601515
2026-01-08,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,160.28,135.5,5.84,18.94,141.49,121.30571428571429,121.78357142857143,0.036082746323982236
2026-01-09,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,1,10,45,145.74,120.32,3.83,21.58,135.5,122.74857142857142,118.3292857142857,0.038771949945974014
2026-01-10,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,120.82,102.8,4.36,13.65,120.32,125.89857142857143,120.29071428571429,0.037403433348970054
2026-01-11,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,122.22,99.85,3.87,18.5,102.8,123.09714285714287,120.71785714285714,0.03664980326025857
2026-01-12,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,150.81,127.07,3.04,20.7,99.85,123.31142857142858,119.94928571428571,0.03654520660517243
2026-01-13,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,143.13,117.68,2.71,22.75,127.07,124.60571428571428,119.44214285714285,0.03723261112672603
2026-01-14,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,128.8,114.54,4.12,10.14,117.68,120.67285714285715,120.25357142857142,0.03710017522497105
2026-01-15,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,10,45,135.18,120.62,6.13,8.43,114.54,116.82285714285715,119.06428571428572,0.03846061551382807
2026-01-16,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,125.43,106.79,2.31,16.32,120.62,114.69714285714285,118.72285714285714,0.038727649026544415
2026-01-17,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,132.98,103.99,2.89,26.11,106.79,112.7642857142857,119.33142857142857,0.03779389934396399
2026-01-18,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,15,45,136.35,106.93,1.82,27.61,103.99,112.9342857142857,118.01571428571428,0.03762210843592258
2026-01-19,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,140.15,120.66,3.54,15.96,106.93,113.94571428571429,118.62857142857142,0.03585019267822736
2026-01-20,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,15,45,165.78,136.38,1.93,27.47,120.66,113.03,118.81785714285715,0.0369473083050287
2026-01-21,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,147.35,115.79,4.19,27.36,136.38,115.70142857142856,118.18714285714285,0.03323421691989702
2026-01-22,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,5,45,151.56,132.44,4.47,14.65,115.79,115.88,116.35142857142857,0.03105124868010707
2026-01-23,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,10,45,131.27,110.16,6.02,15.09,132.44,117.56857142857143,116.13285714285715,0.030267058664337643
2026-01-24,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,124.96,110.49,1.95,12.52,110.16,118.05,115.40714285714286,0.03181283654143715
2026-01-25,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,5,45,133.66,117.93,3.39,12.34,110.49,118.97857142857143,115.95642857142857,0.030177591336647387
2026-01-26,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,1,Republic Day,0,0,10,45,252.03,212.36,2.7,36.98,117.93,120.55,117.24785714285714,0.02955277891158535
2026-01-27,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,148.04,117.06,4.39,26.59,212.36,133.65,123.34,0.027896175496305214
2026-01-28,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,145.16,127.61,5.75,11.8,117.06,130.89000000000001,123.29571428571428,0.02887946516505034
2026-01-29,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,154.11,123.72,7.22,23.18,127.61,132.57857142857145,124.22928571428572,0.029599645816203907
2026-01-30,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,121.42,96.24,5.93,19.25,123.72,131.33285714285714,124.4507142857143,0.030172586967875975
2026-01-31,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,112.84,98.51,3.07,11.26,96.24,129.34428571428572,123.69714285714285,0.032446759366193935
2026-02-01,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,118.53,96.9,1.6,20.03,98.51,127.63285714285715,123.30571428571429,0.03265403063234237
2026-02-02,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,151.65,128.26,2.76,20.63,96.9,124.62857142857142,122.58928571428571,0.032716678805535325
2026-02-03,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,144.23,124.91,2.54,16.78,128.26,112.61428571428571,123.13214285714285,0.03211996403399368
2026-02-04,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,148.37,125.23,5.03,18.11,124.91,113.73571428571428,122.31285714285714,0.0326913418750511
2026-02-05,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,1,5,45,171.78,151.3,4.42,16.06,125.23,113.39571428571428,122.98714285714286,0.03299996515315189
2026-02-06,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,118.62,97.23,1.37,20.02,151.3,117.33571428571427,124.33428571428571,0.032613691201139786
2026-02-07,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,130.18,110.65,1.41,18.12,97.23,117.47714285714285,123.41071428571429,0.03016640138908986
2026-02-08,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,135.48,108.31,4.76,22.41,110.65,119.21142857142857,123.42214285714286,0.02985109178140065
2026-02-09,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,15,45,160.91,137.59,4.88,18.44,108.31,120.84142857142857,122.735,0.03081552008101077
2026-02-10,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,133.3,116.88,4.37,12.05,137.59,122.17428571428572,117.39428571428572,0.033543857087227416
2026-02-11,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,10,45,171.74,141.35,2.76,27.63,116.88,121.02714285714286,117.38142857142859,0.03353536091131476
2026-02-12,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,171.41,143.83,6.25,21.32,141.35,123.33000000000001,118.36285714285714,0.031452917179617165
2026-02-13,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,113.51,100.36,4.63,8.53,143.83,122.26285714285713,119.79928571428572,0.030497439169086392
2026-02-14,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,5,45,123.42,108.6,4.87,9.95,100.36,122.71000000000001,120.09357142857142,0.02964949949741571
2026-02-15,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,1,0,45,138.84,117.73,4.21,16.9,108.6,122.41714285714285,120.81428571428572,0.030536833392455956
2026-02-16,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,147.09,125.94,4.25,16.9,117.73,123.76285714285714,122.30214285714285,0.03168966786004217
2026-02-17,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,135.21,120.46,2.86,11.89,125.94,122.09857142857143,122.13642857142857,0.03260405518419098
2026-02-18,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,150.96,118.54,2.52,29.9,120.46,122.61,121.81857142857143,0.03287676052208788
2026-02-19,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,1,10,45,168.96,141.25,5.67,22.04,118.54,119.35142857142857,121.34071428571428,0.03152869429057495
2026-02-20,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,115.23,96.34,4.89,14.0,141.25,118.98285714285716,120.62285714285714,0.03245653512719693
2026-02-21,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,126.87,108.52,1.54,16.81,96.34,118.40857142857143,120.55928571428572,0.03455916768868902
2026-02-22,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,126.7,105.69,4.49,16.52,108.52,118.39714285714285,120.40714285714286,0.03467995491487216
2026-02-23,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,15,45,173.47,138.79,6.2,28.49,105.69,116.67714285714285,120.22,0.03457351997528341
2026-02-24,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,0,45,136.62,117.48,5.08,14.06,138.79,118.51285714285713,120.30571428571427,0.03533260503004251
2026-02-25,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,169.7,133.74,4.15,31.8,117.48,118.08714285714287,120.34857142857142,0.0357414177864299
2026-02-26,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,152.43,120.66,2.12,29.66,133.74,120.25857142857141,119.80499999999999,0.03673230904982502
2026-02-27,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,122.87,101.83,2.71,18.33,120.66,117.31714285714284,118.14999999999999,0.034750015113959254
2026-02-28,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,15,45,125.79,108.11,1.92,15.76,101.83,118.10142857142857,118.255,0.03355943874315191
2026-03-01,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,1,10,45,160.31,126.74,7.55,26.02,108.11,118.04285714285716,118.22,0.03178698310655678
2026-03-02,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,5,45,160.06,133.42,3.3,23.34,126.74,121.05,118.86357142857142,0.03362197958043135
2026-03-03,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,129.98,113.93,5.15,10.89,133.42,120.28285714285714,119.39785714285715,0.03290319878916228
2026-03-04,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,1,Holi,0,0,0,45,214.84,181.16,8.2,25.48,113.93,119.7757142857143,118.93142857142857,0.03440758179983665
2026-03-05,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,15,45,174.12,142.77,3.82,27.53,181.16,126.55,123.40428571428572,0.0364481437319843
2026-03-06,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,114.51,100.37,4.67,9.47,142.77,129.70857142857145,123.51285714285714,0.03534623347482622
2026-03-07,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,132.58,110.86,2.8,18.93,100.37,129.5,123.80071428571429,0.03513711552552777
2026-03-08,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,125.46,105.8,4.61,15.05,110.86,129.89285714285714,123.96785714285714,0.0358157356457607
2026-03-09,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,142.07,121.76,2.43,17.88,105.8,126.90142857142857,123.97571428571429,0.0358826037357547
2026-03-10,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,150.24,131.89,4.5,13.86,121.76,125.23571428571428,122.75928571428571,0.034044558747374366
2026-03-11,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,152.52,127.19,6.85,18.48,131.89,127.80142857142859,123.78857142857144,0.03342681069104002
2026-03-12,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,1,0,45,168.18,138.44,3.0,26.74,127.19,120.09142857142857,123.3207142857143,0.03511749271643623
2026-03-13,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,0,45,138.16,117.74,1.69,18.74,138.44,119.47285714285714,124.59071428571428,0.035264035957735904
2026-03-14,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,115.83,100.47,2.1,13.26,117.74,121.9542857142857,125.72714285714287,0.03436580349736958
2026-03-15,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,10,45,130.17,107.95,1.36,20.86,100.47,120.47,125.18142857142857,0.03461832540198797
2026-03-16,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,15,45,175.45,139.43,3.62,32.4,107.95,120.77714285714286,123.83928571428571,0.03142321557317952
2026-03-17,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,149.58,126.41,1.92,21.25,139.43,123.30142857142857,124.26857142857143,0.03149859750770221
2026-03-18,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,157.27,131.1,6.38,19.78,126.41,122.51857142857145,125.16,0.029430899876729213
2026-03-19,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,1,0,0,45,194.44,154.7,2.75,36.99,131.1,123.07714285714285,121.58428571428571,0.02922722626279242
2026-03-20,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,129.92,105.44,4.01,20.47,154.7,125.39999999999999,122.43642857142856,0.028399577623373064
2026-03-21,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,0,45,120.86,100.5,4.27,16.1,105.44,123.64285714285714,122.79857142857142,0.027931921032119965
2026-03-22,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Cloudy,0,,0,0,0,45,133.9,118.7,6.42,8.78,100.5,123.64714285714285,122.05857142857143,0.028961505600355802
2026-03-23,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,15,45,181.89,148.38,5.9,27.62,118.7,125.18285714285715,122.98,0.029795785609739098
2026-03-24,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,5,45,162.0,132.77,7.55,21.68,148.38,126.46142857142857,124.88142857142859,0.03132685862017685
2026-03-25,Wednesday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,10,45,174.53,139.94,4.45,30.14,132.77,127.36999999999999,124.94428571428571,0.03305473296669373
2026-03-26,Thursday,0,K2_HostelBlockA,Dinner,Rice,kg,Sunny,0,,0,0,5,45,157.75,125.05,5.11,27.59,139.94,128.63285714285715,125.855,0.031453429967593094
2026-03-27,Friday,0,K2_HostelBlockA,Dinner,Rice,kg,Cold,0,,0,0,0,45,131.14,108.56,2.71,19.88,125.05,124.39714285714285,124.89857142857144,0.03290098251152363
2026-03-28,Saturday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,129.3,105.68,4.11,19.51,108.56,124.84285714285716,124.24285714285715,0.03366103253995631
2026-03-29,Sunday,1,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,5,45,133.13,109.47,6.62,17.03,105.68,125.58285714285715,124.61500000000001,0.03471262918359977
2026-03-30,Monday,0,K2_HostelBlockA,Dinner,Rice,kg,Hot,0,,0,0,15,45,170.4,146.35,6.6,17.45,109.47,124.26428571428572,124.72357142857142,0.037694787902389865
2026-03-31,Tuesday,0,K2_HostelBlockA,Dinner,Rice,kg,Rainy,0,,0,0,5,45,153.74,129.09,6.84,17.8,146.35,123.9742857142857,125.21785714285714,0.039245885741992524
2025-04-01,Tuesday,0,K2_HostelBlockA,Dinner,Roti_Bread,pcs,Cold,0,,1,0,15,6,1139.77,913.65,22.0,204.12,0.0,0.0,0.0,0.0
